11799192368,5190,.AP...,REP,0.306,2013-01-11 14:56:49.006+0000,2,6,14293791396,49342,86,0
12569446603,53,......,REQ,0,2013-01-11 14:56:40.037+0000,1,17,10632408432,15417,73,0
13638447322,63959,.AP.S.,REQ,0.328,2013-01-11 14:56:38.548+0000,7,6,10490879537,49576,478,0
10517527373,17424,......,SNGL,0,2013-01-11 14:56:43.359+0000,1,17,11146162479,39712,95,0
11668626952,56616,.AP.SF,REP,0.033,2013-01-11 14:56:48.002+0000,6,6,11474897211,80,2642,0
11630325924,80,.A...F,REQ,12.095,2013-01-11 14:56:26.214+0000,3,6,11075500931,52248,121,0
12191874493,53,......,REQ,0,2013-01-11 14:56:37.189+0000,1,17,10632408432,34868,83,0
10608634844,6881,......,SNGL,0,2013-01-11 14:56:31.580+0000,1,17,10971561394,49105,145,0
13777285972,0,......,SNGL,0,2013-01-11 14:56:06.059+0000,1,1,10796765866,0,80,0
12322817823,53,......,REQ,0,2013-01-11 14:56:38.453+0000,1,17,13406395455,12672,70,0
13830774515,5223,.AP.S.,REQ,1.643,2013-01-11 14:56:33.243+0000,12,6,12248714449,54260,2322,0
13570209721,61327,......,SNGL,2.591,2013-01-11 14:56:26.347+0000,4,17,11631647525,20967,317,0
11646626930,38513,....S.,SNGL,9.005,2013-01-11 14:56:40.720+0000,3,6,13951442423,63764,152,0
11436708051,30403,......,REQ,0,2013-01-11 14:56:16.507+0000,1,17,10722111646,19327,126,0
10074037596,80,.AP.SF,SNGL,11.527,2013-01-11 14:56:02.272+0000,34,6,10713612543,18905,17755,0
11824359440,12072,......,REQ,0,2013-01-11 14:56:31.827+0000,1,17,10722111646,19327,126,0
12497555901,1679,.AP.SF,REQ,2.541,2013-01-11 14:56:33.698+0000,20,6,11474897211,443,17797,0
10737191185,53,......,REQ,0,2013-01-11 14:56:43.494+0000,1,17,13494906100,23870,74,0
11759513318,15053,......,REP,0,2013-01-11 14:56:47.838+0000,1,17,11026920914,1023,54,0
12133063224,3703,.APR.F,REP,0.012,2013-01-11 14:56:46.985+0000,6,6,10845118707,443,342,0
13816696743,80,.A....,REQ,0,2013-01-11 14:56:45.538+0000,1,6,10903238827,59663,40,0
